"Name","SamAccountName","Enabled","DistinguishedName"
"AMALIA_HALL","AMALIA_HALL","True","CN=AMALIA_HALL,OU=Devices,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"JAMIE_PRICE","JAMIE_PRICE","True","CN=JAMIE_PRICE,OU=FIN,OU=People,DC=corp,DC=lab"
"8432414069SA","8432414069SA","True","CN=8432414069SA,OU=Groups,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"CESAR_CASH","CESAR_CASH","True","CN=CESAR_CASH,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"MONTY_MCBRIDE","MONTY_MCBRIDE","True","CN=MONTY_MCBRIDE,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"CHRISTIAN_SANCHEZ","CHRISTIAN_SANCHEZ","True","CN=CHRISTIAN_SANCHEZ,OU=BDE,OU=Stage,DC=corp,DC=lab"
"VICENTE_MONTGOMERY","VICENTE_MONTGOMERY","True","CN=VICENTE_MONTGOMERY,OU=Tier 1,DC=corp,DC=lab"
"WILFORD_HARDING","WILFORD_HARDING","True","CN=WILFORD_HARDING,OU=Groups,OU=HRE,OU=Stage,DC=corp,DC=lab"
"MARGARITA_MORSE","MARGARITA_MORSE","True","CN=MARGARITA_MORSE,OU=T1-Devices,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"VALARIE_MCLEAN","VALARIE_MCLEAN","True","CN=VALARIE_MCLEAN,OU=Test,OU=GOO,OU=Stage,DC=corp,DC=lab"
"AUDRA_SAWYER","AUDRA_SAWYER","True","CN=AUDRA_SAWYER,OU=T1-Servers,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"LOGAN_CURRY","LOGAN_CURRY","True","CN=LOGAN_CURRY,OU=Groups,OU=ESM,OU=Tier 2,DC=corp,DC=lab"
"GLADYS_PAGE","GLADYS_PAGE","True","CN=GLADYS_PAGE,OU=Finance,DC=corp,DC=lab"
"ALMA_MERCER","ALMA_MERCER","True","CN=ALMA_MERCER,OU=ServiceAccounts,OU=AZR,OU=Tier 1,DC=corp,DC=lab"
"GUADALUPE_BEST","GUADALUPE_BEST","True","CN=GUADALUPE_BEST,OU=Test,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"PEGGY_ANDREWS","PEGGY_ANDREWS","True","CN=PEGGY_ANDREWS,OU=ITS,OU=Stage,DC=corp,DC=lab"
"CALEB_BRADLEY","CALEB_BRADLEY","True","CN=CALEB_BRADLEY,OU=Devices,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"AHMAD_PUGH","AHMAD_PUGH","True","CN=AHMAD_PUGH,OU=T2-Permissions,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"LON_MARSH","LON_MARSH","True","CN=LON_MARSH,OU=T0-Accounts,OU=Tier 0,OU=Admin,DC=corp,DC=lab"
"JOAN_GARCIA","JOAN_GARCIA","True","CN=JOAN_GARCIA,OU=Groups,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"LAUREL_DRAKE","LAUREL_DRAKE","True","CN=LAUREL_DRAKE,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"PATTY_MCKNIGHT","PATTY_MCKNIGHT","True","CN=PATTY_MCKNIGHT,OU=Test,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"MARCUS_BOYLE","MARCUS_BOYLE","True","CN=MARCUS_BOYLE,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"1338653138SA","1338653138SA","True","CN=1338653138SA,OU=Devices,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"ALTON_ADKINS","ALTON_ADKINS","True","CN=ALTON_ADKINS,OU=Groups,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"DEIRDRE_HODGE","DEIRDRE_HODGE","True","CN=DEIRDRE_HODGE,OU=Devices,OU=GOO,OU=Stage,DC=corp,DC=lab"
"OCTAVIO_ROGERS","OCTAVIO_ROGERS","True","CN=OCTAVIO_ROGERS,OU=Groups,OU=ESM,OU=Tier 1,DC=corp,DC=lab"
"AURELIA_GRANT","AURELIA_GRANT","True","CN=AURELIA_GRANT,OU=ServiceAccounts,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"RAE_FERGUSON","RAE_FERGUSON","True","CN=RAE_FERGUSON,OU=ESM,OU=People,DC=corp,DC=lab"
"ALYCE_LOGAN","ALYCE_LOGAN","True","CN=ALYCE_LOGAN,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"ELTON_FRANCIS","ELTON_FRANCIS","True","CN=ELTON_FRANCIS,OU=T1-Servers,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"DEENA_GIBBS","DEENA_GIBBS","True","CN=DEENA_GIBBS,OU=Devices,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"CLARK_POWELL","CLARK_POWELL","True","CN=CLARK_POWELL,OU=T1-Devices,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"EFRAIN_KLINE","EFRAIN_KLINE","True","CN=EFRAIN_KLINE,OU=Groups,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"DERICK_PETERSEN","DERICK_PETERSEN","True","CN=DERICK_PETERSEN,OU=Test,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"637320154SA","637320154SA","True","CN=637320154SA,OU=T2-Servers,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"ROMEO_ODONNELL","ROMEO_ODONNELL","True","CN=ROMEO_ODONNELL,OU=Groups,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"HELENE_SANFORD","HELENE_SANFORD","True","CN=HELENE_SANFORD,OU=FSR,OU=Stage,DC=corp,DC=lab"
"CHRIS_MCCOY","CHRIS_MCCOY","True","CN=CHRIS_MCCOY,OU=ServiceAccounts,OU=HRE,OU=Tier 1,DC=corp,DC=lab"
"ADDIE_WEST","ADDIE_WEST","True","CN=ADDIE_WEST,OU=Groups,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"WILEY_HICKS","WILEY_HICKS","True","CN=WILEY_HICKS,OU=HRE,OU=People,DC=corp,DC=lab"
"REBA_COOPER","REBA_COOPER","True","CN=REBA_COOPER,OU=Devices,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"TERRI_LARSEN","TERRI_LARSEN","True","CN=TERRI_LARSEN,OU=Devices,OU=AZR,OU=Tier 1,DC=corp,DC=lab"
"PATTI_GUZMAN","PATTI_GUZMAN","True","CN=PATTI_GUZMAN,OU=Groups,OU=OGC,OU=Tier 2,DC=corp,DC=lab"
"NADINE_KANE","NADINE_KANE","True","CN=NADINE_KANE,OU=FIN,OU=Stage,DC=corp,DC=lab"
"ISSAC_BERRY","ISSAC_BERRY","True","CN=ISSAC_BERRY,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"CASANDRA_GRANT","CASANDRA_GRANT","True","CN=CASANDRA_GRANT,OU=Staging,OU=Admin,DC=corp,DC=lab"
"TONIA_ONEILL","TONIA_ONEILL","True","CN=TONIA_ONEILL,OU=HR,DC=corp,DC=lab"
"LENA_RICHARD","LENA_RICHARD","True","CN=LENA_RICHARD,OU=ITS,OU=Tier 1,DC=corp,DC=lab"
"MOSES_MAYNARD","MOSES_MAYNARD","True","CN=MOSES_MAYNARD,OU=Devices,OU=AZR,OU=Stage,DC=corp,DC=lab"
"BERNIE_REYES","BERNIE_REYES","True","CN=BERNIE_REYES,OU=Unassociated,OU=People,DC=corp,DC=lab"
"JERRY_SIMS","JERRY_SIMS","True","CN=JERRY_SIMS,OU=Test,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"EDWIN_MORAN","EDWIN_MORAN","True","CN=EDWIN_MORAN,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"SILAS_KIRBY","SILAS_KIRBY","True","CN=SILAS_KIRBY,OU=SEC,OU=Tier 2,DC=corp,DC=lab"
"DIANNE_DRAKE","DIANNE_DRAKE","True","CN=DIANNE_DRAKE,OU=T0-Devices,OU=Tier 0,OU=Admin,DC=corp,DC=lab"
"BRIDGETT_HENDERSON","BRIDGETT_HENDERSON","True","CN=BRIDGETT_HENDERSON,OU=Devices,OU=AWS,OU=Stage,DC=corp,DC=lab"
"RODGER_NOLAN","RODGER_NOLAN","True","CN=RODGER_NOLAN,OU=Test,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"JERROLD_GUY","JERROLD_GUY","True","CN=JERROLD_GUY,OU=Devices,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"PETRA_MUELLER","PETRA_MUELLER","True","CN=PETRA_MUELLER,OU=Groups,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"CECILIA_SPARKS","CECILIA_SPARKS","True","CN=CECILIA_SPARKS,OU=AWS,OU=Stage,DC=corp,DC=lab"
"RICKEY_WADE","RICKEY_WADE","True","CN=RICKEY_WADE,OU=Groups,OU=SEC,OU=Stage,DC=corp,DC=lab"
"BIANCA_MULLEN","BIANCA_MULLEN","True","CN=BIANCA_MULLEN,OU=TST,OU=People,DC=corp,DC=lab"
"CASSANDRA_JUSTICE","CASSANDRA_JUSTICE","True","CN=CASSANDRA_JUSTICE,OU=Test,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"JAN_PRATT","JAN_PRATT","True","CN=JAN_PRATT,OU=AWS,OU=Stage,DC=corp,DC=lab"
"MACK_BLACKWELL","MACK_BLACKWELL","True","CN=MACK_BLACKWELL,OU=Devices,OU=AWS,OU=Stage,DC=corp,DC=lab"
"ASHLEE_OLSON","ASHLEE_OLSON","True","CN=ASHLEE_OLSON,OU=Test,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"ROCHELLE_GRIFFIN","ROCHELLE_GRIFFIN","True","CN=ROCHELLE_GRIFFIN,OU=AZR,OU=Stage,DC=corp,DC=lab"
"LORNA_WALLS","LORNA_WALLS","True","CN=LORNA_WALLS,OU=Groups,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"GUADALUPE_TRAVIS","GUADALUPE_TRAVIS","True","CN=GUADALUPE_TRAVIS,OU=ServiceAccounts,OU=SEC,OU=Tier 2,DC=corp,DC=lab"
"TESSA_DONOVAN","TESSA_DONOVAN","True","CN=TESSA_DONOVAN,OU=Test,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"MOSES_BECKER","MOSES_BECKER","True","CN=MOSES_BECKER,OU=TST,OU=People,DC=corp,DC=lab"
"ADELINE_ASHLEY","ADELINE_ASHLEY","True","CN=ADELINE_ASHLEY,OU=Test,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"8450430544SA","8450430544SA","True","CN=8450430544SA,OU=Test,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"JAYNE_GRAY","JAYNE_GRAY","True","CN=JAYNE_GRAY,OU=ServiceAccounts,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"FREDDIE_BATES","FREDDIE_BATES","True","CN=FREDDIE_BATES,OU=FIN,OU=Stage,DC=corp,DC=lab"
"KENDRA_SHARPE","KENDRA_SHARPE","True","CN=KENDRA_SHARPE,OU=ITS,OU=Tier 1,DC=corp,DC=lab"
"KATHERYN_CRAWFORD","KATHERYN_CRAWFORD","True","CN=KATHERYN_CRAWFORD,OU=Finance,DC=corp,DC=lab"
"DINO_VAZQUEZ","DINO_VAZQUEZ","True","CN=DINO_VAZQUEZ,OU=SEC,OU=People,DC=corp,DC=lab"
"FOREST_BURT","FOREST_BURT","True","CN=FOREST_BURT,OU=Devices,OU=BDE,OU=Stage,DC=corp,DC=lab"
"FELICIA_VILLARREAL","FELICIA_VILLARREAL","True","CN=FELICIA_VILLARREAL,OU=Test,OU=HRE,OU=Tier 1,DC=corp,DC=lab"
"LAURI_SCOTT","LAURI_SCOTT","True","CN=LAURI_SCOTT,OU=Quarantine,DC=corp,DC=lab"
"MITCHELL_GRAHAM","MITCHELL_GRAHAM","True","CN=MITCHELL_GRAHAM,OU=ESM,OU=People,DC=corp,DC=lab"
"MARGUERITE_WALL","MARGUERITE_WALL","True","CN=MARGUERITE_WALL,OU=Groups,OU=ITS,OU=Stage,DC=corp,DC=lab"
"NOEMI_KAUFMAN","NOEMI_KAUFMAN","True","CN=NOEMI_KAUFMAN,OU=Groups,OU=ESM,OU=Tier 2,DC=corp,DC=lab"
"CARA_WALLS","CARA_WALLS","True","CN=CARA_WALLS,OU=ServiceAccounts,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"KRISTI_AYALA","KRISTI_AYALA","True","CN=KRISTI_AYALA,OU=Staging,OU=Admin,DC=corp,DC=lab"
"BEATRICE_MARTINEZ","BEATRICE_MARTINEZ","True","CN=BEATRICE_MARTINEZ,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"TAYLOR_WILKINSON","TAYLOR_WILKINSON","True","CN=TAYLOR_WILKINSON,OU=Test,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"CHRISTY_KNAPP","CHRISTY_KNAPP","True","CN=CHRISTY_KNAPP,OU=ServiceAccounts,OU=GOO,OU=Stage,DC=corp,DC=lab"
"JAMAL_WISE","JAMAL_WISE","True","CN=JAMAL_WISE,OU=ServiceAccounts,OU=SEC,OU=Tier 2,DC=corp,DC=lab"
"NATASHA_MELENDEZ","NATASHA_MELENDEZ","True","CN=NATASHA_MELENDEZ,OU=Devices,OU=FIN,OU=Tier 1,DC=corp,DC=lab"
"NEWTON_HOWARD","NEWTON_HOWARD","True","CN=NEWTON_HOWARD,OU=BDE,OU=Tier 1,DC=corp,DC=lab"
"JAN_STUART","JAN_STUART","True","CN=JAN_STUART,OU=Test,OU=AWS,OU=Stage,DC=corp,DC=lab"
"JOANNE_LOWERY","JOANNE_LOWERY","True","CN=JOANNE_LOWERY,OU=ServiceAccounts,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"LYLE_DUNLAP","LYLE_DUNLAP","True","CN=LYLE_DUNLAP,OU=ESM,OU=Tier 2,DC=corp,DC=lab"
"KATELYN_WILLIS","KATELYN_WILLIS","True","CN=KATELYN_WILLIS,OU=Devices,OU=ESM,OU=Stage,DC=corp,DC=lab"
"HERIBERTO_AGUILAR","HERIBERTO_AGUILAR","True","CN=HERIBERTO_AGUILAR,OU=T0-Accounts,OU=Tier 0,OU=Admin,DC=corp,DC=lab"
"EARNESTINE_KLEIN","EARNESTINE_KLEIN","True","CN=EARNESTINE_KLEIN,OU=ServiceAccounts,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"LETICIA_ENGLAND","LETICIA_ENGLAND","True","CN=LETICIA_ENGLAND,OU=FSR,OU=Tier 1,DC=corp,DC=lab"
"COREY_VALENCIA","COREY_VALENCIA","True","CN=COREY_VALENCIA,OU=Devices,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"KARINA_CHASE","KARINA_CHASE","True","CN=KARINA_CHASE,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"ARLINE_MCGEE","ARLINE_MCGEE","True","CN=ARLINE_MCGEE,OU=T1-Permissions,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"DENA_FRENCH","DENA_FRENCH","True","CN=DENA_FRENCH,OU=Groups,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"TODD_MONROE","TODD_MONROE","True","CN=TODD_MONROE,OU=Admin,DC=corp,DC=lab"
"JONAS_ONEILL","JONAS_ONEILL","True","CN=JONAS_ONEILL,OU=Test,OU=FSR,OU=Stage,DC=corp,DC=lab"
"MELISA_BRIGGS","MELISA_BRIGGS","True","CN=MELISA_BRIGGS,OU=ServiceAccounts,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"DORIS_VEGA","DORIS_VEGA","True","CN=DORIS_VEGA,OU=SEC,OU=Stage,DC=corp,DC=lab"
"CARMELA_RATLIFF","CARMELA_RATLIFF","True","CN=CARMELA_RATLIFF,OU=ServiceAccounts,OU=HRE,OU=Tier 2,DC=corp,DC=lab"
"INA_LESTER","INA_LESTER","True","CN=INA_LESTER,OU=ServiceAccounts,OU=ESM,OU=Tier 1,DC=corp,DC=lab"
"CLAYTON_CURTIS","CLAYTON_CURTIS","True","CN=CLAYTON_CURTIS,OU=OGC,OU=Tier 2,DC=corp,DC=lab"
"JAMI_BRADSHAW","JAMI_BRADSHAW","True","CN=JAMI_BRADSHAW,OU=Devices,OU=FSR,OU=Stage,DC=corp,DC=lab"
"CARLENE_BARNETT","CARLENE_BARNETT","True","CN=CARLENE_BARNETT,OU=ServiceAccounts,OU=HRE,OU=Tier 1,DC=corp,DC=lab"
"DENNIS_LEWIS","DENNIS_LEWIS","True","CN=DENNIS_LEWIS,OU=ServiceAccounts,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"WYATT_GUY","WYATT_GUY","True","CN=WYATT_GUY,OU=T2-Devices,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"VAN_GALLEGOS","VAN_GALLEGOS","True","CN=VAN_GALLEGOS,OU=AZR,OU=People,DC=corp,DC=lab"
"DIEGO_GUERRERO","DIEGO_GUERRERO","True","CN=DIEGO_GUERRERO,OU=ServiceAccounts,OU=FIN,OU=Tier 1,DC=corp,DC=lab"
"KATHRINE_BENSON","KATHRINE_BENSON","True","CN=KATHRINE_BENSON,OU=ServiceAccounts,OU=BDE,OU=Stage,DC=corp,DC=lab"
"2295436694SA","2295436694SA","True","CN=2295436694SA,OU=ServiceAccounts,OU=HRE,OU=Tier 2,DC=corp,DC=lab"
"GAVIN_DAWSON","GAVIN_DAWSON","True","CN=GAVIN_DAWSON,OU=HRE,OU=People,DC=corp,DC=lab"
"BRYCE_CLEMENTS","BRYCE_CLEMENTS","True","CN=BRYCE_CLEMENTS,OU=Domain Controllers,DC=corp,DC=lab"
"JAMAR_DOUGLAS","JAMAR_DOUGLAS","True","CN=JAMAR_DOUGLAS,OU=Devices,OU=ITS,OU=Tier 1,DC=corp,DC=lab"
"ABIGAIL_RYAN","ABIGAIL_RYAN","True","CN=ABIGAIL_RYAN,OU=FSR,OU=Tier 1,DC=corp,DC=lab"
"SIMON_WILLIAM","SIMON_WILLIAM","True","CN=SIMON_WILLIAM,OU=Test,OU=ESM,OU=Tier 2,DC=corp,DC=lab"
"AUBREY_WALKER","AUBREY_WALKER","True","CN=AUBREY_WALKER,OU=Devices,OU=ESM,OU=Stage,DC=corp,DC=lab"
"MARGO_TERRELL","MARGO_TERRELL","True","CN=MARGO_TERRELL,OU=Groups,OU=FSR,OU=Tier 1,DC=corp,DC=lab"
"VERNA_BIRD","VERNA_BIRD","True","CN=VERNA_BIRD,OU=Groups,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"CONSTANCE_LAMB","CONSTANCE_LAMB","True","CN=CONSTANCE_LAMB,OU=ServiceAccounts,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"EMILIO_JENKINS","EMILIO_JENKINS","True","CN=EMILIO_JENKINS,OU=ServiceAccounts,OU=AZR,OU=Tier 1,DC=corp,DC=lab"
"DAISY_MCCRAY","DAISY_MCCRAY","True","CN=DAISY_MCCRAY,OU=BDE,OU=Tier 2,DC=corp,DC=lab"
"WILMA_CLAYTON","WILMA_CLAYTON","True","CN=WILMA_CLAYTON,OU=Groups,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"SERENA_HAYS","SERENA_HAYS","True","CN=SERENA_HAYS,OU=Groups,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"BETH_LOTT","BETH_LOTT","True","CN=BETH_LOTT,OU=Groups,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"ELVIA_HENRY","ELVIA_HENRY","True","CN=ELVIA_HENRY,OU=ServiceAccounts,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"MARGO_ATKINSON","MARGO_ATKINSON","True","CN=MARGO_ATKINSON,OU=OGC,OU=People,DC=corp,DC=lab"
"ELVA_MARSH","ELVA_MARSH","True","CN=ELVA_MARSH,OU=ServiceAccounts,OU=HRE,OU=Stage,DC=corp,DC=lab"
"LONNIE_HESTER","LONNIE_HESTER","True","CN=LONNIE_HESTER,OU=AWS,OU=Stage,DC=corp,DC=lab"
"DENNY_MCKAY","DENNY_MCKAY","True","CN=DENNY_MCKAY,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"CORY_MERRITT","CORY_MERRITT","True","CN=CORY_MERRITT,OU=Devices,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"ROBERT_ANDERSON","ROBERT_ANDERSON","True","CN=ROBERT_ANDERSON,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"JEANNETTE_RODRIGUEZ","JEANNETTE_RODRIGUEZ","True","CN=JEANNETTE_RODRIGUEZ,OU=ITS,OU=Tier 1,DC=corp,DC=lab"
"CARLOS_ESTRADA","CARLOS_ESTRADA","True","CN=CARLOS_ESTRADA,OU=Groups,OU=ITS,OU=Tier 2,DC=corp,DC=lab"
"HEIDI_BEASLEY","HEIDI_BEASLEY","True","CN=HEIDI_BEASLEY,OU=Devices,OU=TST,OU=Stage,DC=corp,DC=lab"
"TOM_ESPINOZA","TOM_ESPINOZA","True","CN=TOM_ESPINOZA,OU=Test,OU=FIN,OU=Tier 1,DC=corp,DC=lab"
"CORINNE_JOHNSTON","CORINNE_JOHNSTON","True","CN=CORINNE_JOHNSTON,OU=Groups,OU=FIN,OU=Tier 1,DC=corp,DC=lab"
"SHERYL_WEAVER","SHERYL_WEAVER","True","CN=SHERYL_WEAVER,OU=ServiceAccounts,OU=AWS,OU=Stage,DC=corp,DC=lab"
"IRVIN_GALLEGOS","IRVIN_GALLEGOS","True","CN=IRVIN_GALLEGOS,OU=Devices,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"SHEENA_PAUL","SHEENA_PAUL","True","CN=SHEENA_PAUL,OU=ServiceAccounts,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"LELIA_GRAHAM","LELIA_GRAHAM","True","CN=LELIA_GRAHAM,OU=ITS,OU=Stage,DC=corp,DC=lab"
"ALISSA_RANDOLPH","ALISSA_RANDOLPH","True","CN=ALISSA_RANDOLPH,OU=Devices,OU=HRE,OU=Tier 1,DC=corp,DC=lab"
"LATISHA_KEITH","LATISHA_KEITH","True","CN=LATISHA_KEITH,OU=ServiceAccounts,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"MOISES_NORRIS","MOISES_NORRIS","True","CN=MOISES_NORRIS,OU=Groups,OU=FIN,OU=Stage,DC=corp,DC=lab"
"JUNIOR_TERRY","JUNIOR_TERRY","True","CN=JUNIOR_TERRY,OU=Groups,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"VALENTIN_SALAZAR","VALENTIN_SALAZAR","True","CN=VALENTIN_SALAZAR,OU=Devices,OU=ITS,OU=Tier 2,DC=corp,DC=lab"
"MACK_TERRELL","MACK_TERRELL","True","CN=MACK_TERRELL,OU=Test,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"MISTY_MILLER","MISTY_MILLER","True","CN=MISTY_MILLER,OU=ServiceAccounts,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"MINERVA_ROBERTSON","MINERVA_ROBERTSON","True","CN=MINERVA_ROBERTSON,OU=Groups,OU=ITS,OU=Tier 2,DC=corp,DC=lab"
"SHERRY_FLORES","SHERRY_FLORES","True","CN=SHERRY_FLORES,OU=Groups,OU=FIN,OU=Tier 1,DC=corp,DC=lab"
"ANNETTE_COX","ANNETTE_COX","True","CN=ANNETTE_COX,OU=Groups,OU=FSR,OU=Stage,DC=corp,DC=lab"
"JAIME_SANDOVAL","JAIME_SANDOVAL","True","CN=JAIME_SANDOVAL,OU=Test,OU=FSR,OU=Tier 1,DC=corp,DC=lab"
"MIGUEL_WHITE","MIGUEL_WHITE","True","CN=MIGUEL_WHITE,OU=T2-Roles,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"BERNIE_DANIEL","BERNIE_DANIEL","True","CN=BERNIE_DANIEL,OU=ServiceAccounts,OU=BDE,OU=Stage,DC=corp,DC=lab"
"HAROLD_INGRAM","HAROLD_INGRAM","True","CN=HAROLD_INGRAM,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"MIRANDA_LEBLANC","MIRANDA_LEBLANC","True","CN=MIRANDA_LEBLANC,OU=Test,OU=ESM,OU=Stage,DC=corp,DC=lab"
"AMADO_BANKS","AMADO_BANKS","True","CN=AMADO_BANKS,OU=Test,OU=FSR,OU=Stage,DC=corp,DC=lab"
"HERMAN_WARD","HERMAN_WARD","True","CN=HERMAN_WARD,OU=OGC,OU=Stage,DC=corp,DC=lab"
"MOHAMED_LLOYD","MOHAMED_LLOYD","True","CN=MOHAMED_LLOYD,OU=TST,OU=Stage,DC=corp,DC=lab"
"ERICK_THORNTON","ERICK_THORNTON","True","CN=ERICK_THORNTON,OU=TST,OU=People,DC=corp,DC=lab"
"7446252209SA","7446252209SA","True","CN=7446252209SA,OU=Groups,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"HELEN_WALTERS","HELEN_WALTERS","True","CN=HELEN_WALTERS,OU=ServiceAccounts,OU=TST,OU=Stage,DC=corp,DC=lab"
"CHRIS_HODGES","CHRIS_HODGES","True","CN=CHRIS_HODGES,OU=ServiceAccounts,OU=HRE,OU=Tier 2,DC=corp,DC=lab"
"JULIO_ONEIL","JULIO_ONEIL","True","CN=JULIO_ONEIL,OU=Unassociated,OU=People,DC=corp,DC=lab"
"LEIGH_HAYNES","LEIGH_HAYNES","True","CN=LEIGH_HAYNES,OU=Tier 0,OU=Admin,DC=corp,DC=lab"
"CRYSTAL_RAMIREZ","CRYSTAL_RAMIREZ","True","CN=CRYSTAL_RAMIREZ,OU=Quarantine,DC=corp,DC=lab"
"FLOYD_PETERS","FLOYD_PETERS","True","CN=FLOYD_PETERS,OU=Devices,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"JODI_FARLEY","JODI_FARLEY","True","CN=JODI_FARLEY,OU=ServiceAccounts,OU=ESM,OU=Tier 1,DC=corp,DC=lab"
"MERLE_HENDERSON","MERLE_HENDERSON","True","CN=MERLE_HENDERSON,OU=Devices,OU=FSR,OU=Stage,DC=corp,DC=lab"
"KARI_KLINE","KARI_KLINE","True","CN=KARI_KLINE,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"FRANKIE_SNYDER","FRANKIE_SNYDER","True","CN=FRANKIE_SNYDER,OU=Devices,OU=OGC,OU=Stage,DC=corp,DC=lab"
"KEVEN_SPENCER","KEVEN_SPENCER","True","CN=KEVEN_SPENCER,OU=Test,OU=FIN,OU=Stage,DC=corp,DC=lab"
"THANH_ROBINSON","THANH_ROBINSON","True","CN=THANH_ROBINSON,OU=ServiceAccounts,DC=corp,DC=lab"
"LOREN_FAULKNER","LOREN_FAULKNER","True","CN=LOREN_FAULKNER,OU=Devices,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"DARNELL_HUDSON","DARNELL_HUDSON","True","CN=DARNELL_HUDSON,OU=Test,OU=BDE,OU=Tier 1,DC=corp,DC=lab"
"JAN_CLEMENTS","JAN_CLEMENTS","True","CN=JAN_CLEMENTS,OU=Tier 2,DC=corp,DC=lab"
"IVORY_NEAL","IVORY_NEAL","True","CN=IVORY_NEAL,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"ARLENE_DAVIS","ARLENE_DAVIS","True","CN=ARLENE_DAVIS,OU=Groups,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"JEANIE_CONWAY","JEANIE_CONWAY","True","CN=JEANIE_CONWAY,OU=Devices,OU=BDE,OU=Tier 1,DC=corp,DC=lab"
"BERNARD_CLARKE","BERNARD_CLARKE","True","CN=BERNARD_CLARKE,OU=Test,OU=SEC,OU=Tier 2,DC=corp,DC=lab"
"JOANNE_PIERCE","JOANNE_PIERCE","True","CN=JOANNE_PIERCE,OU=Devices,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
